,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long,send_A
1057648,846445455,3227975251,7992,Cogeco Cable,50.115.187.143,42.9578,-82.2777,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1057666,1249171666,1654599251,15122,Point to Point Broadband Inc.,74.116.216.210,44.4167,-80.0833,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1057671,1654599251,1177845440,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,577,Bell Canada,70.52.126.192,43.8333,-79.5,False
1057683,1761238328,1654599251,15128,Comwave Telecom Inc.,104.250.93.56,43.8432,-79.5644,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1057731,1654599251,755177938,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,45.3.25.210,43.6605,-79.4633,False
1057734,3227975250,405974330,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.50.173.58,42.9001,-78.9329,False
1057778,1654599250,1676626115,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,812,Rogers Communications Canada Inc.,99.239.72.195,43.0123,-81.2307,False
1057804,1677622403,1654599250,812,Rogers Communications Canada Inc.,99.254.124.131,43.0123,-81.2307,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1057827,1210467562,1654599250,7992,Cogeco Cable,72.38.68.234,43.6319,-79.3716,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1057830,1654599251,2389713698,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,577,Bell Canada,142.112.35.34,43.6656,-79.383,False
1057832,3638379600,3227975250,7992,Cogeco Cable,216.221.68.80,42.9888,-82.3592,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1057881,1761238328,3227975250,15128,Comwave Telecom Inc.,104.250.93.56,43.8432,-79.5644,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1057899,1654599250,1675801513,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,812,Rogers Communications Canada Inc.,99.226.179.169,43.1432,-80.7338,False
1057902,3233437606,1654599251,7992,Cogeco Cable,192.186.87.166,42.9578,-82.2777,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1057978,3227975251,3638379597,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,216.221.68.77,42.9888,-82.3592,False
1057988,1654599251,2393019066,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,855,Bell Canada,142.162.146.186,47.5124,-52.6729,False
1057996,3227975251,3638379112,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,216.221.66.104,42.9888,-82.3592,False
1058032,1654599250,1082947124,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,64.140.118.52,43.6572,-79.3783,False
1058099,1654599251,1210492887,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7992,Cogeco Cable,72.38.167.215,42.9578,-82.2777,False
1058106,1654599251,2914149279,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,5769,Videotron Telecom Ltee,173.178.99.159,45.504,-73.5747,False
1058109,1654599251,1210458874,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7992,Cogeco Cable,72.38.34.250,42.9888,-82.3592,False
1058115,1210492887,1654599250,7992,Cogeco Cable,72.38.167.215,42.9578,-82.2777,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1058141,1654599250,1676624188,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,812,Rogers Communications Canada Inc.,99.239.65.60,43.0443,-81.2391,False
1058145,3518471202,3227975251,7794,Execulink Telecom Inc.,209.183.156.34,42.9856,-81.1821,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1058150,3227975251,1217122175,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.207.127,43.6404,-79.3995,False
1058187,1654599250,2486945690,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,16696,iTel Networks Inc,148.59.199.154,44.25,-80.55,False
1058191,1654599250,1217120689,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,20453,Rogers Communications Canada Inc.,72.139.201.177,43.6404,-79.3995,False
1058198,1761238421,3227975251,15128,Comwave Telecom Inc.,104.250.93.149,43.8432,-79.5644,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1058227,1217120017,3227975251,20453,Rogers Communications Canada Inc.,72.139.199.17,43.6404,-79.3995,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1058231,3233445238,3227975250,7992,Cogeco Cable,192.186.117.118,42.8833,-82.15,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1058248,1761238328,3227975251,15128,Comwave Telecom Inc.,104.250.93.56,43.8432,-79.5644,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1058272,3638379597,3227975251,7992,Cogeco Cable,216.221.68.77,42.9888,-82.3592,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1058357,405972604,1654599250,40788,Start Communications,24.50.166.124,43.5588,-80.3004,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1058382,1654599250,1210486946,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7992,Cogeco Cable,72.38.144.162,43.6319,-79.3716,False
1058397,760129234,1654599250,7992,Cogeco Cable,45.78.166.210,42.1783,-82.7715,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1058441,1210478642,3227975250,7992,Cogeco Cable,72.38.112.50,43.3512,-79.784,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1058446,3227975250,1632555294,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.209.30,39.7851,-86.1665,False
1058457,1088896161,3227975250,577,Bell Canada,64.231.60.161,42.9644,-82.3259,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1058483,3233437606,1654599250,7992,Cogeco Cable,192.186.87.166,42.9578,-82.2777,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1058488,3227975251,1675902784,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.228.63.64,43.8582,-79.3985,False
1058515,3227975250,1217120689,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.201.177,43.6404,-79.3995,False
1058538,2266474874,1654599251,5645,"TekSavvy Solutions, Inc.",135.23.169.122,42.9976,-81.2563,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1058542,1210505669,1654599250,7992,Cogeco Cable,72.38.217.197,42.9578,-82.2777,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1058547,3638379699,3227975250,7992,Cogeco Cable,216.221.68.179,42.9578,-82.2777,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1058606,3227975251,1210458758,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.34.134,42.9888,-82.3592,False
1058638,3227975250,855187221,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",50.249.31.21,39.3656,-76.6199,False
1058662,3227975251,1632555294,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.209.30,39.7851,-86.1665,False
1058669,3233432126,1654599250,7992,Cogeco Cable,192.186.66.62,43.3799,-79.7668,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1058676,3227975250,2914253051,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,5769,Videotron Telecom Ltee,173.179.248.251,45.5528,-73.6411,False
1058704,1210486946,3227975250,7992,Cogeco Cable,72.38.144.162,43.6319,-79.3716,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1058711,3227975250,3518471202,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7794,Execulink Telecom Inc.,209.183.156.34,42.9856,-81.1821,False
1058712,1611994918,3227975250,5769,Videotron Telecom Ltee,96.21.23.38,46.8287,-71.334,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1058739,1654599251,2926783645,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,812,Rogers Communications Canada Inc.,174.115.44.157,42.8909,-81.3236,False
1058754,1654599250,2393019066,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,855,Bell Canada,142.162.146.186,47.5124,-52.6729,False
1058755,1654599250,2479013111,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,15128,Comwave Telecom Inc.,147.194.188.247,43.2164,-79.7423,False
1058790,1654599251,3091581862,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,6327,Shaw Communications Inc.,184.69.203.166,52.3834,-113.7853,False
1058842,418079237,1654599250,812,Rogers Communications Canada Inc.,24.235.98.5,43.6319,-79.3716,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1058869,3227975250,1676918269,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.243.189.253,43.0443,-81.2391,False
1058888,3227975251,846445455,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,50.115.187.143,42.9578,-82.2777,False
1058899,1654599251,1633558594,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,20115,Charter Communications,97.94.32.66,43.3208,-88.0314,False
1058912,1761238353,1654599251,15128,Comwave Telecom Inc.,104.250.93.81,43.8432,-79.5644,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1058945,3227975250,1082947184,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,64.140.118.112,43.6572,-79.3783,False
1058950,3227975251,851532189,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",50.193.89.157,42.2639,-88.8443,False
1058974,1654599250,1177845440,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,577,Bell Canada,70.52.126.192,43.8333,-79.5,False
1058978,3227975251,2914253051,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,5769,Videotron Telecom Ltee,173.179.248.251,45.5528,-73.6411,False
1058988,1654599251,2393257407,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,855,Bell Canada,142.166.53.191,47.5334,-52.7595,False
1059017,1654599251,1082947184,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,64.140.118.112,43.6572,-79.3783,False
1059039,3497165187,3227975251,22995,Xplornet Communications Inc.,208.114.129.131,46.2801,-79.4502,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1059062,1210505628,3227975250,7992,Cogeco Cable,72.38.217.156,42.9578,-82.2777,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1059081,1676226920,1654599250,812,Rogers Communications Canada Inc.,99.233.49.104,44.3572,-79.6929,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1059114,2734649919,3227975251,40788,Start Communications,162.255.114.63,43.623,-79.3936,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1059118,3227975251,1210475242,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.98.234,42.2949,-83.052,False
1059139,2914253051,3227975251,5769,Videotron Telecom Ltee,173.179.248.251,45.5528,-73.6411,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1059184,1654599250,1082947125,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,64.140.118.53,43.6572,-79.3783,False
1059231,3227975250,1210458758,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.34.134,42.9888,-82.3592,False
1059325,1654599250,1217120453,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,20453,Rogers Communications Canada Inc.,72.139.200.197,43.6404,-79.3995,False
1059339,3227975250,410719962,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.123.22.218,40.5099,-85.6264,False
1059366,3637557315,1654599251,577,Bell Canada,216.208.184.67,43.6319,-79.3716,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1059423,3227975251,1676361733,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.235.64.5,43.8177,-79.2819,False
1059428,418079237,3227975250,812,Rogers Communications Canada Inc.,24.235.98.5,43.6319,-79.3716,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1059442,1210458874,3227975250,7992,Cogeco Cable,72.38.34.250,42.9888,-82.3592,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1059443,3227975250,1210458874,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.34.250,42.9888,-82.3592,False
1059444,2926804521,3227975251,812,Rogers Communications Canada Inc.,174.115.126.41,44.6087,-79.4207,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1059445,3227975251,3637557315,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,577,Bell Canada,216.208.184.67,43.6319,-79.3716,False
1059457,760129234,1654599251,7992,Cogeco Cable,45.78.166.210,42.1783,-82.7715,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1059465,1654599251,1232637488,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7922,"Comcast Cable Communications, LLC",73.120.142.48,28.8743,-81.686,False
1059505,3227975250,1255890618,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",74.219.94.186,39.7851,-86.1665,False
1059506,1217118925,3227975250,20453,Rogers Communications Canada Inc.,72.139.194.205,43.6404,-79.3995,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1059540,3227975251,1217118592,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.193.128,43.6404,-79.3995,False
1059590,1167923831,1654599250,577,Bell Canada,69.157.26.119,44.4001,-79.6663,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1059624,3233437606,3227975250,7992,Cogeco Cable,192.186.87.166,42.9578,-82.2777,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1059631,1754333190,1654599250,15290,Allstream Corp.,104.145.0.6,43.6513,-79.3756,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1059688,1676624188,1654599250,812,Rogers Communications Canada Inc.,99.239.65.60,43.0443,-81.2391,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1059728,3227975250,1761238328,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.93.56,43.8432,-79.5644,False
1059780,3227975251,3349638548,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,22652,Fibrenoire Inc.,199.167.109.148,43.6564,-79.386,False
1059821,1654599250,2389713698,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,577,Bell Canada,142.112.35.34,43.6656,-79.383,False
1059829,1761238421,3227975250,15128,Comwave Telecom Inc.,104.250.93.149,43.8432,-79.5644,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1059901,1654599251,760135190,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7992,Cogeco Cable,45.78.190.22,42.3333,-82.0,False
1059909,1654599251,405972604,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,24.50.166.124,43.5588,-80.3004,False
1059918,1654599251,1761238213,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,15128,Comwave Telecom Inc.,104.250.92.197,43.0233,-81.1643,False
1059932,3091643406,1654599251,6327,Shaw Communications Inc.,184.70.188.14,53.5185,-113.6579,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1059946,1654599251,1168513348,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,36493,FIBERNETICS CORPORATION,69.166.25.68,43.5637,-79.7202,False
1060001,1654599250,760129234,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7992,Cogeco Cable,45.78.166.210,42.1783,-82.7715,False
1060010,3227975250,1632556726,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.214.182,39.7851,-86.1665,False
1060019,412232355,3227975251,7992,Cogeco Cable,24.146.42.163,42.95,-82.1167,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1060021,1654599251,1082947125,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,64.140.118.53,43.6572,-79.3783,False
1060025,405974330,1654599250,40788,Start Communications,24.50.173.58,42.9001,-78.9329,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1060029,405974442,1654599250,40788,Start Communications,24.50.173.170,43.6655,-79.4204,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1060050,1675801513,1654599251,812,Rogers Communications Canada Inc.,99.226.179.169,43.1432,-80.7338,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1060116,2734649919,1654599251,40788,Start Communications,162.255.114.63,43.623,-79.3936,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1060144,3227975251,2734649395,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,162.255.112.51,43.623,-79.3936,False
1060165,3517667510,3227975251,852,TELUS Communications Inc.,209.171.88.182,43.6655,-79.4204,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
1060186,3227975250,215430723,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",12.215.54.67,37.751,-97.822,False
1060195,1654599251,3233437606,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7992,Cogeco Cable,192.186.87.166,42.9578,-82.2777,False
1060201,1654599250,413969162,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.171.10,40.0698,-85.9817,False
1060254,1654599251,3638379643,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7992,Cogeco Cable,216.221.68.123,42.9888,-82.3592,False
1060298,3517667510,1654599250,852,TELUS Communications Inc.,209.171.88.182,43.6655,-79.4204,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1060342,3332465478,1654599251,6171,WorldGate,198.161.99.70,53.4914,-113.4802,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1060369,3227975251,1761238421,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.93.149,43.8432,-79.5644,False
1060436,1249171666,1654599250,15122,Point to Point Broadband Inc.,74.116.216.210,44.4167,-80.0833,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1060475,1654599250,3638379112,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7992,Cogeco Cable,216.221.66.104,42.9888,-82.3592,False
1060562,1654599250,1761238328,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,15128,Comwave Telecom Inc.,104.250.93.56,43.8432,-79.5644,False
1060585,1654599251,755177515,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,45.3.24.43,43.0233,-81.1643,False
1060598,1654599251,2266474874,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,5645,"TekSavvy Solutions, Inc.",135.23.169.122,42.9976,-81.2563,False
1060602,3227975251,2734649919,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,162.255.114.63,43.623,-79.3936,False
1060645,1167923831,1654599251,577,Bell Canada,69.157.26.119,44.4001,-79.6663,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1060648,3638379076,3227975250,7992,Cogeco Cable,216.221.66.68,42.9888,-82.3592,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1060713,1676626115,3227975250,812,Rogers Communications Canada Inc.,99.239.72.195,43.0123,-81.2307,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1060715,3227975250,755177515,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.24.43,43.0233,-81.1643,False
1060722,1167923831,3227975250,577,Bell Canada,69.157.26.119,44.4001,-79.6663,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
1060782,1761238328,1654599250,15128,Comwave Telecom Inc.,104.250.93.56,43.8432,-79.5644,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1060785,1654599251,1217356878,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,812,Rogers Communications Canada Inc.,72.143.100.78,43.7223,-79.4504,False
1060786,3638379112,1654599251,7992,Cogeco Cable,216.221.66.104,42.9888,-82.3592,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1060790,3227975251,1676626115,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.239.72.195,43.0123,-81.2307,False
1060804,1654599250,405974330,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,24.50.173.58,42.9001,-78.9329,False
1060847,755177515,1654599250,40788,Start Communications,45.3.24.43,43.0233,-81.1643,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1060871,1654599250,412232355,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7992,Cogeco Cable,24.146.42.163,42.95,-82.1167,False
1060883,1654599251,2393257342,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,855,Bell Canada,142.166.53.126,47.5334,-52.7595,False
1060905,1217122175,1654599251,20453,Rogers Communications Canada Inc.,72.139.207.127,43.6404,-79.3995,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1060910,3638379597,1654599250,7992,Cogeco Cable,216.221.68.77,42.9888,-82.3592,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
1060993,1176305681,1654599251,577,Bell Canada,70.29.0.17,44.3572,-79.6929,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1061001,3227975250,1217356878,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,72.143.100.78,43.7223,-79.4504,False
1061012,2486945690,1654599251,16696,iTel Networks Inc,148.59.199.154,44.25,-80.55,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
1061107,1217356878,3227975250,812,Rogers Communications Canada Inc.,72.143.100.78,43.7223,-79.4504,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
